cursor,timestamp,xpos,ypos,event,xpath,attrs,extras,xpos_scaled,ypos_scaled,timestamp_diff,speed,acceleration,log_id,date,ua,screen,window,document,task,user_id,ad_clicked,attention
0,1488320632235,69,244,mousemove,//*[@id='rhscol'],{},"{""topRight"":1183,""topLeft"":734,""bottomRight"":1267,""bottomLeft"":863,""middle"":963,""inTarget"":false}",0.043125,0.3031055900621118,163.0,0.2222180401996912,0.22009714942556607,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320632386,69,261,mousemove,//*[@id='rhscol'],{},"{""topRight"":1185,""topLeft"":737,""bottomRight"":1261,""bottomLeft"":854,""middle"":960,""inTarget"":false}",0.043125,0.3242236024844721,151.0,0.11258278145695365,-0.10963525874273757,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320632540,69,294,mousemove,//*[@id='rhscol'],{},"{""topRight"":1190,""topLeft"":745,""bottomRight"":1249,""bottomLeft"":836,""middle"":955,""inTarget"":false}",0.043125,0.3652173913043478,154.0,0.21428571428571427,0.10170293282876063,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320632718,69,316,mousemove,//*[@id='rhscol'],{},"{""topRight"":1194,""topLeft"":751,""bottomRight"":1242,""bottomLeft"":825,""middle"":953,""inTarget"":false}",0.043125,0.39254658385093166,178.0,0.12359550561797752,-0.09069020866773675,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320632868,69,339,mousemove,//*[@id='rhscol'],{},"{""topRight"":1198,""topLeft"":758,""bottomRight"":1235,""bottomLeft"":815,""middle"":951,""inTarget"":false}",0.043125,0.42111801242236024,150.0,0.15333333333333332,0.029737827715355797,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320633080,70,346,mousemove,//*[@id='rhscol'],{},"{""topRight"":1198,""topLeft"":759,""bottomRight"":1232,""bottomLeft"":810,""middle"":949,""inTarget"":false}",0.04375,0.4298136645962733,212.0,0.033354093452195636,-0.11997923988113768,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320635552,0,0,scroll,/,{},{},0.0,0.0,2472.0,0.14280336362254145,0.10944927017034581,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320635709,0,0,scroll,/,{},{},0.0,0.0,157.0,0.0,-0.14280336362254145,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320636730,0,0,scroll,/,{},{},0.0,0.0,1021.0,0.0,0.0,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320636896,0,0,scroll,/,{},{},0.0,0.0,166.0,0.0,0.0,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320638152,0,0,scroll,/,{},{},0.0,0.0,1256.0,0.0,0.0,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320638317,0,0,scroll,/,{},{},0.0,0.0,165.0,0.0,0.0,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320638670,0,0,scroll,/,{},{},0.0,0.0,353.0,0.0,0.0,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320638835,0,0,scroll,/,{},{},0.0,0.0,165.0,0.0,0.0,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320643170,70,831,mousemove,//*[@id='rcnt'],{},"{""topRight"":1380,""topLeft"":1022,""bottomRight"":1179,""bottomLeft"":729,""middle"":1036,""inTarget"":false}",0.04375,1.0322981366459627,4335.0,0.19237440452564877,0.19237440452564877,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320644150,0,0,scroll,/,{},{},0.0,0.0,980.0,0.8509622894068238,0.658587884881175,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320644303,0,0,scroll,/,{},{},0.0,0.0,153.0,0.0,-0.8509622894068238,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
0,1488320649164,69,955,mousemove,//*[@id='rcnt'],{},"{""topRight"":1450,""topLeft"":1114,""bottomRight"":1199,""bottomLeft"":759,""middle"":1092,""inTarget"":false}",0.043125,1.186335403726708,4861.0,0.19697375550896443,0.19697375550896443,20170228232133,"Tue, 28 Feb 2017 23:21:33 +0100",Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko,1600x900,1600x805,1583x1686,qfgdtpfr8gainhiu0k1mqqvla5-dd-top_right,qfgdtpfr8gainhiu0k1mqqvla5,0,5
